cem N_HT TCP_10 TCP_kill_10 TCP_60 TCP_kill_60 TCP_120 TCP_kill_120 TCP_240 TCP_kill_240
1.650000000000000000e+01 5.000000000000000000e+00 8.788622602050317756e-01 9.334356477670799901e-01 7.875697960364831385e-01 8.814047812072222099e-01 7.003248794006684541e-01 8.292481007109274715e-01 6.075081134077459089e-01 7.703798465160532905e-01
1.750000000000000000e+01 5.000000000000000000e+00 8.811531165600604565e-01 9.358757603454275209e-01 7.897258183918725027e-01 8.847383670816162393e-01 7.018504285196625059e-01 8.331417633910683795e-01 6.080989918890730150e-01 7.746540026735277973e-01
1.850000000000000000e+01 5.000000000000000000e+00 8.829028859882573910e-01 9.378827465207523195e-01 7.913577007393196583e-01 8.875560212482056510e-01 7.029933927756725209e-01 8.365233365401698595e-01 6.085351868535244790e-01 7.784854881216639599e-01
1.950000000000000000e+01 5.000000000000000000e+00 8.848990925078626946e-01 9.400015696309425017e-01 7.932393365922850714e-01 8.904959423922610418e-01 7.043232641783379044e-01 8.400053302059272697e-01 6.090484125769488610e-01 7.823673035328138070e-01
2.050000000000000000e+01 5.000000000000000000e+00 8.865612366607118489e-01 9.418350840141169744e-01 7.948252140121009335e-01 8.931268502182383440e-01 7.054476315888663640e-01 8.432027438549527520e-01 6.094808447588553335e-01 7.860240091286927466e-01
2.150000000000000000e+01 5.000000000000000000e+00 8.881424951785137356e-01 9.435907271029480015e-01 7.962924565792376397e-01 8.956182176744381662e-01 7.064674893440714420e-01 8.462207698544489398e-01 6.098665164922576487e-01 7.894813244837545207e-01
2.250000000000000000e+01 5.000000000000000000e+00 8.897941467895233991e-01 9.452926051934776863e-01 7.979001607131670504e-01 8.980738292136479783e-01 7.076235970538502507e-01 8.492027366431269542e-01 6.103177791429781340e-01 7.928746852166315140e-01
2.350000000000000000e+01 5.000000000000000000e+00 8.911541903364492700e-01 9.467862678332019666e-01 7.992088280540949885e-01 9.002692614435056084e-01 7.085555040725568521e-01 8.519233107939537808e-01 6.106770257384606104e-01 7.960455722729805617e-01
2.450000000000000000e+01 5.000000000000000000e+00 8.924832747268187649e-01 9.482259612162429185e-01 8.005066918424915690e-01 9.024239413357509898e-01 7.094838224708086560e-01 8.546208013616725108e-01 6.110343733553105228e-01 7.992157085580493536e-01
2.550000000000000000e+01 5.000000000000000000e+00 8.941303333703216616e-01 9.498348867146788610e-01 8.021044780646753303e-01 9.047307740673992127e-01 7.106335012259387129e-01 8.574133491411770613e-01 6.114848954351690402e-01 8.023855861107376253e-01
2.650000000000000000e+01 5.000000000000000000e+00 8.951137239783145683e-01 9.509747447948598831e-01 8.030724330731356941e-01 9.065092500032740919e-01 7.113239101268979958e-01 8.597165520521593551e-01 6.117466543914533705e-01 8.051850130223197066e-01
2.750000000000000000e+01 5.000000000000000000e+00 8.963280815324942141e-01 9.522202306112715897e-01 8.042561185597432161e-01 9.083663747122474597e-01 7.121730077186088081e-01 8.620374485526413055e-01 6.120764732103602945e-01 8.079083203317886097e-01
2.850000000000000000e+01 5.000000000000000000e+00 8.974407761794053195e-01 9.533624508602240866e-01 8.054196970207332384e-01 9.101680777658196497e-01 7.130421009436338498e-01 8.643597146975861012e-01 6.124227230542956812e-01 8.106890168870591884e-01
2.950000000000000000e+01 5.000000000000000000e+00 8.988787753810707493e-01 9.547424297045704611e-01 8.068285072386007784e-01 9.122213117341362310e-01 7.140523103118627812e-01 8.669164269492232178e-01 6.128132954194389637e-01 8.136774352894595719e-01
3.050000000000000000e+01 5.000000000000000000e+00 8.996283538690196258e-01 9.556325509556596876e-01 8.075248517011922589e-01 9.135955246486451298e-01 7.145313441376991426e-01 8.686995729438777847e-01 6.129908694039963857e-01 8.158634393201192880e-01
3.150000000000000000e+01 5.000000000000000000e+00 9.012376445383762924e-01 9.570173981548829589e-01 8.092045055373462414e-01 9.156934099410155570e-01 7.157911698855670135e-01 8.713132855304107638e-01 6.134981290513732421e-01 8.188817840763285005e-01
3.250000000000000000e+01 5.000000000000000000e+00 9.021356315150947935e-01 9.579447985610890504e-01 8.101121159328678045e-01 9.171727918008181213e-01 7.164498623403905420e-01 8.732513974564336534e-01 6.137526808238448206e-01 8.212558327443210127e-01
3.350000000000000000e+01 5.000000000000000000e+00 9.028389891299808401e-01 9.587569549957404291e-01 8.108008136267964572e-01 9.184847899863183285e-01 7.169372680013239574e-01 8.749964613286178583e-01 6.139363529128344377e-01 8.234319945428544285e-01
3.450000000000000000e+01 5.000000000000000000e+00 9.031655982310872188e-01 9.593312143602158448e-01 8.110967628499258231e-01 9.194788335817467573e-01 7.171291785298878896e-01 8.764001070821429984e-01 6.139987940616954409e-01 8.252880231574388770e-01
3.550000000000000000e+01 5.000000000000000000e+00 9.046971437831693441e-01 9.605558942523557686e-01 8.127195359754004755e-01 9.213558006978131987e-01 7.183566872271583970e-01 8.787525533447880788e-01 6.144964615355835713e-01 8.280142314156574423e-01
3.650000000000000000e+01 5.000000000000000000e+00 9.054379405812281734e-01 9.613252890318038091e-01 8.134856065541545833e-01 9.226150673678464864e-01 7.189211989669268554e-01 8.804330513781550849e-01 6.147169643229313252e-01 8.301048128424980410e-01
3.750000000000000000e+01 5.000000000000000000e+00 9.060769671227187905e-01 9.620131696179100578e-01 8.141527339055278922e-01 9.237698785050970640e-01 7.194141145534538317e-01 8.820002349159782318e-01 6.149095420625451114e-01 8.320829094083896926e-01
3.850000000000000000e+01 5.000000000000000000e+00 9.068818412809726004e-01 9.628070308531511134e-01 8.149636630432534057e-01 9.250520140173247308e-01 7.199995441504668525e-01 8.836969934690093176e-01 6.151344891695565975e-01 8.341832432520671636e-01
3.950000000000000000e+01 5.000000000000000000e+00 9.075942193517880785e-01 9.635265199913709555e-01 8.156704021915581748e-01 9.262108116947589398e-01 7.205072607139350049e-01 8.852387199043405541e-01 6.153293057497820628e-01 8.361080805513769754e-01
4.050000000000000000e+01 5.000000000000000000e+00 9.084926681181225705e-01 9.643439707071168598e-01 8.165966294519191315e-01 9.275236115234881673e-01 7.211894050181629767e-01 8.869635017182120329e-01 6.155969742707750880e-01 8.382223842641550737e-01
4.150000000000000000e+01 5.000000000000000000e+00 9.091778825505286710e-01 9.650218901770641899e-01 8.173300113502119935e-01 9.286866088846605916e-01 7.217361407971008003e-01 8.885572608259476590e-01 6.158108052154981360e-01 8.402473688039012734e-01
4.250000000000000000e+01 5.000000000000000000e+00 9.094942529739084014e-01 9.654659451348909238e-01 8.176508770136028392e-01 9.294754350971402568e-01 7.219664166354642365e-01 8.896819675449879616e-01 6.158968727266964649e-01 8.417369600050157441e-01
4.350000000000000000e+01 5.000000000000000000e+00 9.103567368860943088e-01 9.661721480230868186e-01 8.185917535782237797e-01 9.306330393091065689e-01 7.226887666851151693e-01 8.912138467282799681e-01 6.161916824545199400e-01 8.436124549964030273e-01
4.450000000000000000e+01 5.000000000000000000e+00 9.114106507917495437e-01 9.670233158957841635e-01 8.197069823856207860e-01 9.319939798694173438e-01 7.235274579889088287e-01 8.929900104795741589e-01 6.165274725302110070e-01 8.457682169703781838e-01
4.550000000000000000e+01 5.000000000000000000e+00 9.117680231215308240e-01 9.674659284034742290e-01 8.200696178323479968e-01 9.327719719770366513e-01 7.237880109032527320e-01 8.940880880676239650e-01 6.166256897228613587e-01 8.472097024128220077e-01
4.650000000000000000e+01 5.000000000000000000e+00 9.123795627840799449e-01 9.680388362551920478e-01 8.207398060390918015e-01 9.337826868436659433e-01 7.242927180568352608e-01 8.954959522665396632e-01 6.168242828253815979e-01 8.490214341254997965e-01
4.750000000000000000e+01 5.000000000000000000e+00 9.131438027831644266e-01 9.686963352793237503e-01 8.215373690442506760e-01 9.348568279722764274e-01 7.248851836899918855e-01 8.969309837893746362e-01 6.170577019658235463e-01 8.508122302026578376e-01
4.850000000000000000e+01 5.000000000000000000e+00 9.136514277112306459e-01 9.691922526328916598e-01 8.221009471448136319e-01 9.357497513494662522e-01 7.253143565050966801e-01 8.981979488517881638e-01 6.172276726948280334e-01 8.524705777283677621e-01
4.950000000000000000e+01 5.000000000000000000e+00 9.140604983806216444e-01 9.696365131317763453e-01 8.225371906104737008e-01 9.365283043375414174e-01 7.256435216329578664e-01 8.992949269190706474e-01 6.173583749495773487e-01 8.539053451668173755e-01
5.050000000000000000e+01 5.000000000000000000e+00 9.146080137827885537e-01 9.701517186442344398e-01 8.230883428054616147e-01 9.373994493958975882e-01 7.260372877911273060e-01 9.004895184585691714e-01 6.175073432858485534e-01 8.554362882739501295e-01
5.150000000000000000e+01 5.000000000000000000e+00 9.147774117536887628e-01 9.704453242739110586e-01 8.232785529330426399e-01 9.379872674195206539e-01 7.261760131791693551e-01 9.013811859276050775e-01 6.175573577829427396e-01 8.566722827832500275e-01
5.250000000000000000e+01 5.000000000000000000e+00 9.152031104143842910e-01 9.708950197815818806e-01 8.236984197514919392e-01 9.387609809865610222e-01 7.264726742840815765e-01 9.024698135590090153e-01 6.176669994578495304e-01 8.581078726668650569e-01
5.350000000000000000e+01 5.000000000000000000e+00 9.166563914589413997e-01 9.717969827582843001e-01 8.253637049601012521e-01 9.402379564459779626e-01 7.277851065088639659e-01 9.043837114285533385e-01 6.182135679837872377e-01 8.603713374886320375e-01
5.450000000000000000e+01 5.000000000000000000e+00 9.171156473944591658e-01 9.722231304907992255e-01 8.258571869312700819e-01 9.409896860457848122e-01 7.281550072719142896e-01 9.054412010505042963e-01 6.183592232592696192e-01 8.617511586334234419e-01
5.550000000000000000e+01 5.000000000000000000e+00 9.169610111072491465e-01 9.723516098446147726e-01 8.256446491160741585e-01 9.412939520735782439e-01 7.279658995237445751e-01 9.059731165376441187e-01 6.182698743711091405e-01 8.625866995312959640e-01
5.650000000000000000e+01 5.000000000000000000e+00 9.178440277703195926e-01 9.730086647545268530e-01 8.266122365965454799e-01 9.424052831340272718e-01 7.287027101667156170e-01 9.074796589845307571e-01 6.185648208125896774e-01 8.644794876938932671e-01
5.750000000000000000e+01 5.000000000000000000e+00 9.174630451284795374e-01 9.729891389184237571e-01 8.261963815713285753e-01 9.425268146230136868e-01 7.283730627682548642e-01 9.078206949873897091e-01 6.184209030475744662e-01 8.651331205804017044e-01
5.850000000000000000e+01 5.000000000000000000e+00 9.189204280611933395e-01 9.738595656479516194e-01 8.278595184039122534e-01 9.439523222091283916e-01 7.296789610391530845e-01 9.096651675563115491e-01 6.189635659185864780e-01 8.673109265483757158e-01
5.950000000000000000e+01 5.000000000000000000e+00 9.191244562700686682e-01 9.741498683775179357e-01 8.280427387850822774e-01 9.444819012061385077e-01 7.297959087116192567e-01 9.104500292041094456e-01 6.189996690430763504e-01 8.683990837006759778e-01
6.050000000000000000e+01 5.000000000000000000e+00 9.208298356105978355e-01 9.751861866432722792e-01 8.298010147881076382e-01 9.459916012531991436e-01 7.311104399966910083e-01 9.122763988871219754e-01 6.195320485876959493e-01 8.704494041634808221e-01
6.150000000000000000e+01 5.000000000000000000e+00 9.244543352882469422e-01 9.772249098649475885e-01 8.336195216872624991e-01 9.489664062335047001e-01 7.339798243871054062e-01 9.158166797127925696e-01 6.206912589060743501e-01 8.743105004535760560e-01
6.250000000000000000e+01 5.000000000000000000e+00 9.270587592919933284e-01 9.786673661404379221e-01 8.365461281585901965e-01 9.512679041941960456e-01 7.362529866309283078e-01 9.187414014752319780e-01 6.216241117330589816e-01 8.777114560874461624e-01
6.350000000000000000e+01 5.000000000000000000e+00 9.289358717552133049e-01 9.797528824386932955e-01 8.386645201662719096e-01 9.530760160339889486e-01 7.378912205326482177e-01 9.211209002176293792e-01 6.222899527146712462e-01 8.805861243439144781e-01
6.450000000000000000e+01 5.000000000000000000e+00 9.302600363623844126e-01 9.805364569474349645e-01 8.401933564067488591e-01 9.544336254016398957e-01 7.390896166023764868e-01 9.229609640454718988e-01 6.227813874620345969e-01 8.828713681895873355e-01
6.550000000000000000e+01 5.000000000000000000e+00 9.317102191722455018e-01 9.813240000773258975e-01 8.419163738118126128e-01 9.558049195504318973e-01 7.404646912345813625e-01 9.248107256415841748e-01 6.233540530816165104e-01 8.851418993649516898e-01
6.650000000000000000e+01 5.000000000000000000e+00 9.331760439299060517e-01 9.821288349003886031e-01 8.436498839994747145e-01 9.572377738113538870e-01 7.418355540381548208e-01 9.267850593016661032e-01 6.239162981376197292e-01 8.876287896362675678e-01
6.750000000000000000e+01 5.000000000000000000e+00 9.345788566032611211e-01 9.828701926130012367e-01 8.453670788071319109e-01 9.585867785621361437e-01 7.432243870035989408e-01 9.286596177321242429e-01 6.244974792660865637e-01 8.899922990581631277e-01
6.850000000000000000e+01 5.000000000000000000e+00 9.351985351906834110e-01 9.832802383558825188e-01 8.461228199806216654e-01 9.593919081917744451e-01 7.438280444349719689e-01 9.298553533842338625e-01 6.247435328516548481e-01 8.916098036594057863e-01
6.950000000000000000e+01 5.000000000000000000e+00 9.363431661248035054e-01 9.838725702771728976e-01 8.474994595429542477e-01 9.604617848895248278e-01 7.449289329678400184e-01 9.313365856227404649e-01 6.252015936663393170e-01 8.934744309248303651e-01
7.050000000000000000e+01 5.000000000000000000e+00 9.369722770965740466e-01 9.842511422009370126e-01 8.482913912741417706e-01 9.612070193786722561e-01 7.455775234297865595e-01 9.324403816002392320e-01 6.254728260035898879e-01 8.949577310683297648e-01
7.150000000000000000e+01 5.000000000000000000e+00 9.380471104429134455e-01 9.847911128026678451e-01 8.496523180311315038e-01 9.622336442722337901e-01 7.466988007936571359e-01 9.339106587629961709e-01 6.259474125270316769e-01 8.968615444459657748e-01
7.250000000000000000e+01 5.000000000000000000e+00 9.387546566889579669e-01 9.851875707613627631e-01 8.505338560182181817e-01 9.630068397058360041e-01 7.474153489637582748e-01 9.350483830764555471e-01 6.262455013758380096e-01 8.983825261255821149e-01
7.350000000000000000e+01 5.000000000000000000e+00 9.390468256265572800e-01 9.854486347114939093e-01 8.508366221758192349e-01 9.635523656586220120e-01 7.476172670670173659e-01 9.359104663841809613e-01 6.263087537468456922e-01 8.996322223506013627e-01
7.450000000000000000e+01 5.000000000000000000e+00 9.399669989460447406e-01 9.858979634115976332e-01 8.520276454490950391e-01 9.644284562682394757e-01 7.486106498874094406e-01 9.371849910208426282e-01 6.267327135787404968e-01 9.013034794529890537e-01
7.550000000000000000e+01 5.000000000000000000e+00 9.408753745082032438e-01 9.863242985924782769e-01 8.532231999682036161e-01 9.652687887703179648e-01 7.496185857665392804e-01 9.384166993682754310e-01 6.271660429340876197e-01 9.029283177025468898e-01
7.650000000000000000e+01 5.000000000000000000e+00 9.409179542801762164e-01 9.864519355412499912e-01 8.532656942599556871e-01 9.655829217345082149e-01 7.496393530773414193e-01 9.389631853418216600e-01 6.271647986636065264e-01 9.037769208535720855e-01
7.750000000000000000e+01 5.000000000000000000e+00 9.418211776444227468e-01 9.868975799652385250e-01 8.543870575028482683e-01 9.664449611886863911e-01 7.505457489221211143e-01 9.402215677616027056e-01 6.275402855938361224e-01 9.054472353708071797e-01
7.850000000000000000e+01 5.000000000000000000e+00 9.425105768915400528e-01 9.872144310997981176e-01 8.553469955997546892e-01 9.671075182908456247e-01 7.513781193573505490e-01 9.412241220249361051e-01 6.279042062815483050e-01 9.067992154207042965e-01
7.950000000000000000e+01 5.000000000000000000e+00 9.430650055822493716e-01 9.875274041791849422e-01 8.560264546019736853e-01 9.677424592670635928e-01 7.519186852459509574e-01 9.421910053613556935e-01 6.281225672468482291e-01 9.081404180650554103e-01
8.050000000000000000e+01 5.000000000000000000e+00 9.436843115152383499e-01 9.878166846487977937e-01 8.568384369269532730e-01 9.683220973666628595e-01 7.526024414344714142e-01 9.430543648264525514e-01 6.284169218176585137e-01 9.092995171732007886e-01
8.150000000000000000e+01 5.000000000000000000e+00 9.438892800743526879e-01 9.879970195795380050e-01 8.570816827650857839e-01 9.687331770832620093e-01 7.527829868791302559e-01 9.437337691328396838e-01 6.284807573612180009e-01 9.103125284321046395e-01
8.250000000000000000e+01 5.000000000000000000e+00 9.447220158243061494e-01 9.883406170555208980e-01 8.582410840384743222e-01 9.694380612415801624e-01 7.537939916994128575e-01 9.447870639436087847e-01 6.289268173208548696e-01 9.117156521370108901e-01
8.350000000000000000e+01 5.000000000000000000e+00 9.446110550257504901e-01 9.884030030527078958e-01 8.581082881367837478e-01 9.696594865368296512e-01 7.536749555274493417e-01 9.452373377137263111e-01 6.288648701444602418e-01 9.124884790957475955e-01
8.450000000000000000e+01 5.000000000000000000e+00 9.458540998884712447e-01 9.888774621852063351e-01 8.597386916062257356e-01 9.705544795905158839e-01 7.550471259906536003e-01 9.464910751550649204e-01 6.294576816395960339e-01 9.140573555296767072e-01
8.550000000000000000e+01 5.000000000000000000e+00 9.462355737052519089e-01 9.890872734583355808e-01 8.602381621558503610e-01 9.710114183590748960e-01 7.554624484855817501e-01 9.472202104754220420e-01 6.296313740057137842e-01 9.151066593693027995e-01
8.650000000000000000e+01 5.000000000000000000e+00 9.465792381380604414e-01 9.892986447068777833e-01 8.606724655692296055e-01 9.714869889251739332e-01 7.558027978405600367e-01 9.479965957651915742e-01 6.297604948843209538e-01 9.162515216163871212e-01
8.750000000000000000e+01 5.000000000000000000e+00 9.468608875614831222e-01 9.894492575634110665e-01 8.610856313903669790e-01 9.718341117107185401e-01 7.561750578996050409e-01 9.485646751351032302e-01 6.299286256112259785e-01 9.170770270858130679e-01
8.850000000000000000e+01 5.000000000000000000e+00 9.473452904975353528e-01 9.896835951031699441e-01 8.617247163772805418e-01 9.723409416619087642e-01 7.567003945715558011e-01 9.493607793100155012e-01 6.301438519308808495e-01 9.182037385004676588e-01
8.950000000000000000e+01 5.000000000000000000e+00 9.473814110806166866e-01 9.897741733240371653e-01 8.616990433030309315e-01 9.725358689413033941e-01 7.566412204613400805e-01 9.496897820584641048e-01 6.301060824758204504e-01 9.187185273596043533e-01
9.050000000000000000e+01 5.000000000000000000e+00 9.482356411412972141e-01 9.900937987765154880e-01 8.629666362266936730e-01 9.732376998918903510e-01 7.577798809649661793e-01 9.507826519730848691e-01 6.306135875063775265e-01 9.202244687749040475e-01
9.150000000000000000e+01 5.000000000000000000e+00 9.490143783812206024e-01 9.903898250818758964e-01 8.640302145341550721e-01 9.738466022919805010e-01 7.586905731581188306e-01 9.516941560637586228e-01 6.310096933189194290e-01 9.214437838670066494e-01
9.250000000000000000e+01 5.000000000000000000e+00 9.494645265151466784e-01 9.906006236447411073e-01 8.645976800416451669e-01 9.742828746420767461e-01 7.591507049193563228e-01 9.523671705020393397e-01 6.311987610453033692e-01 9.223874853422049380e-01
9.350000000000000000e+01 5.000000000000000000e+00 9.499068800320030759e-01 9.907989557992133989e-01 8.652327879398454824e-01 9.747414429587442086e-01 7.597028430880079508e-01 9.531169628499757129e-01 6.314356618613646832e-01 9.234801977605923140e-01
9.450000000000000000e+01 5.000000000000000000e+00 9.498857027094769201e-01 9.908497900753381327e-01 8.652217222905186356e-01 9.749030837713781317e-01 7.596983587417329709e-01 9.534321379390957585e-01 6.314330129552256921e-01 9.240046929378074037e-01
9.550000000000000000e+01 5.000000000000000000e+00 9.500889609564314719e-01 9.909595617155625424e-01 8.655382407097453878e-01 9.751740985134821349e-01 7.599878749853880011e-01 9.538941461327544724e-01 6.315616097575829091e-01 9.246999348074453895e-01
9.650000000000000000e+01 5.000000000000000000e+00 9.502253626683644372e-01 9.910813332233999740e-01 8.656598046475771913e-01 9.754609097533356588e-01 7.600433053807559292e-01 9.543879388884582982e-01 6.315621608373941376e-01 9.254725579714382366e-01
9.750000000000000000e+01 5.000000000000000000e+00 9.518240701890653410e-01 9.915669518688584594e-01 8.679350546756563478e-01 9.764156798217636934e-01 7.620596632989800057e-01 9.557433564308843721e-01 6.324679657277695322e-01 9.271589508109759903e-01
9.850000000000000000e+01 5.000000000000000000e+00 9.511606096675061517e-01 9.914701717774810907e-01 8.669056445458850346e-01 9.762736626195044343e-01 7.611015225478909851e-01 9.556389610387471256e-01 6.320199322772847017e-01 9.272075087766072921e-01
9.950000000000000000e+01 5.000000000000000000e+00 9.523551238171127364e-01 9.918338504273710443e-01 8.687522180637380353e-01 9.770907726192438192e-01 7.627934257581517885e-01 9.569150442700147252e-01 6.327844494195544733e-01 9.289550024542209128e-01
1.005000000000000000e+02 5.000000000000000000e+00 9.524911058454622603e-01 9.919518285187671758e-01 8.688184619029651889e-01 9.773455814549200094e-01 7.627719703962918540e-01 9.573352803582306780e-01 6.327444411858882400e-01 9.295991444923059621e-01
1.015000000000000000e+02 5.000000000000000000e+00 9.535368377656199268e-01 9.922551009741489292e-01 8.703589181849770151e-01 9.779675742933306992e-01 7.641619388428347870e-01 9.582445684920749551e-01 6.333757287714985029e-01 9.307621059095014804e-01
1.025000000000000000e+02 5.000000000000000000e+00 9.542221875923462271e-01 9.924848657899920656e-01 8.713939333807755316e-01 9.784888043312910400e-01 7.650974819751650280e-01 9.590732074125146722e-01 6.337938461918249944e-01 9.319253148736026393e-01
1.035000000000000000e+02 5.000000000000000000e+00 9.543193774725550194e-01 9.925521417098643884e-01 8.715804917278321406e-01 9.786890598619395476e-01 7.652837716831965009e-01 9.594553063843349605e-01 6.338783612091218878e-01 9.325542673985669495e-01
1.045000000000000000e+02 5.000000000000000000e+00 9.540245605400076156e-01 9.925742302190039279e-01 8.709967478404228025e-01 9.787658371680183489e-01 7.646645155874207678e-01 9.596436738323925741e-01 6.335614998900851447e-01 9.329491970131833511e-01
1.055000000000000000e+02 5.000000000000000000e+00 9.541225169188582989e-01 9.926395432477983505e-01 8.711561135334948691e-01 9.789474698612973258e-01 7.648074466889042133e-01 9.599762470747370546e-01 6.336212553593657537e-01 9.334809172448118586e-01
1.065000000000000000e+02 5.000000000000000000e+00 9.546441276011270460e-01 9.928301760398484666e-01 8.718801426538674848e-01 9.793697822578854018e-01 7.654288932976905935e-01 9.606528053379450593e-01 6.338877011521456550e-01 9.344542174257703948e-01
1.075000000000000000e+02 5.000000000000000000e+00 9.556608697090066551e-01 9.931013579154133186e-01 8.734607149435535955e-01 9.799586419636020507e-01 7.668937524180425847e-01 9.615406766709928554e-01 6.345631345654588751e-01 9.356151686601185125e-01
1.085000000000000000e+02 5.000000000000000000e+00 9.563035171383048594e-01 9.933351961317384848e-01 8.743330639057920184e-01 9.804731493307511370e-01 7.676242383253080170e-01 9.623615882164900937e-01 6.348658014588667298e-01 9.367967822487864860e-01
1.095000000000000000e+02 5.000000000000000000e+00 9.559033292579537378e-01 9.932811759031896504e-01 8.738137226140607616e-01 9.804461335837996172e-01 7.671879374663337359e-01 9.624343375263942901e-01 6.346730837440207607e-01 9.370581565359924481e-01
1.105000000000000000e+02 5.000000000000000000e+00 9.572882142953978990e-01 9.936563078897461265e-01 8.758449322603717446e-01 9.812214764536065781e-01 7.690070675048978899e-01 9.635794268252527717e-01 6.354890557192700573e-01 9.385472904882570244e-01
1.115000000000000000e+02 5.000000000000000000e+00 9.577513970274463828e-01 9.937924740604267004e-01 8.765435506955777667e-01 9.815327493679617543e-01 7.696384914020827361e-01 9.640766443492764237e-01 6.357735609835464263e-01 9.392476532301474723e-01
1.125000000000000000e+02 5.000000000000000000e+00 9.583551882968465163e-01 9.939880441737563022e-01 8.774361316135848021e-01 9.819770574091915005e-01 7.704362515352197738e-01 9.647942362644553738e-01 6.361248665139379588e-01 9.402804078382872577e-01
1.135000000000000000e+02 5.000000000000000000e+00 9.581447395347464369e-01 9.940115387198578123e-01 8.769902285972470679e-01 9.820587980135209172e-01 7.699428675638976260e-01 9.649890222835660891e-01 6.358630001179808033e-01 9.406797984810724156e-01
1.145000000000000000e+02 5.000000000000000000e+00 9.598193360555462572e-01 9.943994930138245758e-01 8.796462396202756606e-01 9.828986002637233321e-01 7.724339520079781529e-01 9.662430671255564096e-01 6.370203128024630734e-01 9.422908159730040145e-01
1.155000000000000000e+02 5.000000000000000000e+00 9.593898851227622426e-01 9.943457849632977297e-01 8.790682106087154279e-01 9.828819909507326980e-01 7.719309441155467466e-01 9.663528082340945291e-01 6.367885730293704194e-01 9.426426861671891588e-01
1.165000000000000000e+02 5.000000000000000000e+00 9.601041782500788768e-01 9.945535103385374498e-01 8.799859973764654342e-01 9.832846412254419022e-01 7.726767423847598071e-01 9.669261808349808307e-01 6.371000767469163772e-01 9.433743941568484281e-01
1.175000000000000000e+02 5.000000000000000000e+00 9.606038084745381900e-01 9.946950689017741709e-01 8.808453372623213928e-01 9.836595299203121368e-01 7.735049289770377090e-01 9.675808616353752667e-01 6.374822493028925452e-01 9.443668577203652159e-01
1.185000000000000000e+02 5.000000000000000000e+00 9.612145984824035372e-01 9.948884337156789215e-01 8.817284998337583390e-01 9.841079370910351676e-01 7.742690730083438000e-01 9.683114745649573640e-01 6.378073294411481520e-01 9.454271223485154474e-01
1.195000000000000000e+02 5.000000000000000000e+00 9.627205617514716929e-01 9.952324840831936470e-01 8.841084585790962569e-01 9.848576402884487990e-01 7.764973981665301839e-01 9.694445605164355717e-01 6.388404912258293100e-01 9.469102962828750414e-01
1.205000000000000000e+02 5.000000000000000000e+00 9.622281799819463188e-01 9.952144353109265706e-01 8.831121875733669579e-01 9.848326350905115545e-01 7.754309151230255326e-01 9.694718974297933389e-01 6.382939460960721512e-01 9.470984847080645697e-01
1.215000000000000000e+02 5.000000000000000000e+00 9.629568543173468997e-01 9.953794438838893255e-01 8.844258829453315318e-01 9.852529679909164395e-01 7.767529267236484847e-01 9.701817764890624529e-01 6.389302950120742119e-01 9.481302622332040686e-01
1.225000000000000000e+02 5.000000000000000000e+00 9.633304765864239005e-01 9.955075629445714336e-01 8.848896890969220053e-01 9.855484150580897662e-01 7.770967082513910995e-01 9.706655481298525068e-01 6.390550189361077216e-01 9.488438810598265327e-01
1.235000000000000000e+02 5.000000000000000000e+00 9.649125973937616729e-01 9.958271951909860586e-01 8.875769094317643715e-01 9.863001338788811578e-01 7.797007746801016825e-01 9.718492411522975383e-01 6.402821357949962655e-01 9.504395202978688229e-01
1.245000000000000000e+02 5.000000000000000000e+00 9.651198812731957011e-01 9.959052552732678976e-01 8.878663967326839712e-01 9.865132202419820695e-01 7.799288137191632275e-01 9.722432842047150636e-01 6.403618316095830432e-01 9.510855894658103438e-01
1.255000000000000000e+02 5.000000000000000000e+00 9.645801132655003052e-01 9.958604518166118691e-01 8.868373711744971244e-01 9.864283222880850799e-01 7.788635300791362237e-01 9.721643403795942051e-01 6.398342092661649660e-01 9.510942601765361992e-01
1.265000000000000000e+02 5.000000000000000000e+00 9.658934355352873924e-01 9.961101376685590481e-01 8.891916714637103647e-01 9.870566287464686006e-01 7.812107089625361933e-01 9.732010123576969596e-01 6.409571808468784715e-01 9.525547952405595264e-01
1.275000000000000000e+02 5.000000000000000000e+00 9.659149814862820760e-01 9.961581473115606045e-01 8.891200528076912413e-01 9.871849723192307469e-01 7.810711647002739344e-01 9.734436560707260266e-01 6.408660329486665086e-01 9.529683729368148004e-01
1.285000000000000000e+02 5.000000000000000000e+00 9.663425184697427284e-01 9.962476081289255436e-01 8.899132308397910140e-01 9.874278589385236948e-01 7.818739984149430944e-01 9.738704411948320150e-01 6.412505528667846733e-01 9.536121184227763781e-01
1.295000000000000000e+02 5.000000000000000000e+00 9.669712492027836559e-01 9.963895870525649734e-01 8.909675547968077813e-01 9.877877412674649360e-01 7.828800946759257862e-01 9.744802022451010126e-01 6.417159912069479999e-01 9.545105881316021668e-01
1.305000000000000000e+02 5.000000000000000000e+00 9.668864984647358440e-01 9.963948156910850118e-01 8.908452851788736249e-01 9.878274827836530658e-01 7.827761545958573652e-01 9.745870802064202643e-01 6.416712471468717371e-01 9.547290377642471126e-01
1.315000000000000000e+02 5.000000000000000000e+00 9.671187394274345372e-01 9.964705758258279866e-01 8.911889486866528820e-01 9.880339583375256085e-01 7.830652571941488782e-01 9.749647836585568772e-01 6.417849771871760867e-01 9.553382898583161476e-01
