Temp TCP TCP_5 TCP_50
4.109750595702320197e+01 9.576536710778325023e-01 9.924396198077150011e-01 9.999966061945567697e-01
4.131994771672130184e+01 9.676192909624277139e-01 9.830420225219677066e-01 9.999557298735783917e-01
4.081909121482249247e+01 9.368942469816186058e-01 9.466881990280574533e-01 9.978071403140249540e-01
4.129330919729366656e+01 9.671575456212455624e-01 9.990448795294989415e-01 9.999976082832634505e-01
4.049777586002623053e+01 9.236157869355776651e-01 9.098177125804585152e-01 9.999999999951771912e-01
4.004263213042890612e+01 8.767407484226531489e-01 8.337079367063023883e-01 1.865906867092167673e-02
4.188669822311190671e+01 9.854760074485594545e-01 9.922731094803988183e-01 9.999999995054645874e-01
4.059890829438792537e+01 9.289606185329375432e-01 8.092414726766320454e-01 9.999998166191041982e-01
4.116541638670962300e+01 9.539787762651744663e-01 6.954406705566862357e-01 1.262450985875598450e-06
4.108967001432976929e+01 9.651786813383113062e-01 6.584475885392818695e-01 6.539874026918424121e-01
4.068694761485881628e+01 9.398885266131654648e-01 2.658549413987719712e-01 9.999986946954799727e-01
4.059636196645043071e+01 9.156250906083204244e-01 8.005869184060033783e-01 9.985570277759190372e-01
4.079159216638228713e+01 9.467603910658982658e-01 8.750467189785072764e-01 0.000000000000000000e+00
4.047810097922442196e+01 9.100747866799330232e-01 7.177867532879618206e-01 6.359216012273277381e-18
4.052255307380391258e+01 9.282270588153167523e-01 9.931305706883651885e-01 9.999990425424026830e-01
4.132884153342055811e+01 9.695213172236909482e-01 9.340783912024168689e-01 9.999999974961975013e-01
4.032159103024152813e+01 9.018076350145197706e-01 8.996617876862500474e-01 3.134633199546197790e-33
4.177869554604722424e+01 9.883620935999478663e-01 9.956124363117320186e-01 9.961340821168147563e-01
4.126011095856321731e+01 9.694465609452997956e-01 9.814428685909701855e-01 9.999999687313767538e-01
4.147630670697706989e+01 9.682016616607956871e-01 9.307385585497566227e-01 9.996195614094273152e-01
4.075907148443297245e+01 9.431054871659876326e-01 9.746254553651487740e-01 9.999934769735413509e-01
4.094399964384525248e+01 9.473414142909519775e-01 9.941882549416440895e-01 9.999998193781040046e-01
4.054404567003230397e+01 9.108161130107135239e-01 8.796175898835757456e-01 9.998272156256002852e-01
4.170177073211894481e+01 9.788794226524973885e-01 9.323398311333982447e-01 4.533570634756152649e-12
4.050319678773568910e+01 9.085893273170758677e-01 9.598596862731262336e-01 0.000000000000000000e+00
4.132792747070102735e+01 9.684076786046844632e-01 7.747955188652415615e-01 0.000000000000000000e+00
4.121049185148939387e+01 9.618636961441315858e-01 9.776269131708303917e-01 8.993444889144183163e-01
4.116802598013591563e+01 9.484732178260663060e-01 3.754382858048213034e-01 9.999999998752990837e-01
4.092106440244689480e+01 9.502019207240833820e-01 9.977762555694625890e-01 1.102773453799267440e-64
4.044266187609379415e+01 9.193941755153436368e-01 8.467181656892482922e-01 9.999483987604853574e-01
4.147461526726384307e+01 9.768153047718531878e-01 9.294962068253806997e-01 0.000000000000000000e+00
4.125257988658474062e+01 9.715842572105004571e-01 9.921938876210484315e-01 9.199637103268419880e-01
4.182169433768594757e+01 9.830322073993469356e-01 9.875103715599694576e-01 7.433050653945146857e-01
4.145269228764894365e+01 9.633145783695191700e-01 6.492132750406904851e-01 9.999999994139100457e-01
4.052675092771963250e+01 9.186802312937829562e-01 9.587965907930442455e-01 9.902308787667303269e-01
4.039005316778010979e+01 9.146936281075211950e-01 9.842717269065464070e-01 9.999999110483092091e-01
4.179012516951095080e+01 9.851899024288560680e-01 9.501479856947442348e-01 1.252143907920132693e-01
4.079263061813330182e+01 9.295299611103914339e-01 9.858991954431238769e-01 0.000000000000000000e+00
4.193136983445290866e+01 9.848255427219925195e-01 9.906413803043536692e-01 1.227736303289530258e-10
4.166749040071079691e+01 9.799664039841667895e-01 9.986645016131765473e-01 9.999967637390522190e-01
4.063246335644817009e+01 9.405565935424261559e-01 9.881166720416039162e-01 9.405656537531346117e-01
4.091741128518207660e+01 9.430352440565095140e-01 9.859067297697295951e-01 0.000000000000000000e+00
4.074649384612335012e+01 9.298354370170319738e-01 9.903028116707390804e-01 9.999362283719648303e-01
4.011211229420067070e+01 8.791531417134716975e-01 8.855604949831112904e-01 5.867026872686530137e-116
4.190689543050525145e+01 9.841958974569435803e-01 9.686169986892739781e-01 0.000000000000000000e+00
4.138202327693901594e+01 9.725185578602395520e-01 9.871772766752393569e-01 9.999999999455484456e-01
4.190800977643222325e+01 9.830900978655621181e-01 9.953094482040728552e-01 9.945685519143475650e-01
4.122454441752572052e+01 9.639725751720918945e-01 9.571230475058427611e-01 9.999999999756559177e-01
4.137719760857266493e+01 9.682576338973545305e-01 9.980914619276167743e-01 5.418037125201804767e-12
4.170954746572193983e+01 9.798678825350081167e-01 9.888108366057881682e-01 9.999976243740604787e-01
4.138860957949957253e+01 9.684441649767944194e-01 9.870690750013825232e-01 8.550224068812104505e-01
4.010943628150656082e+01 8.752905180645311756e-01 9.817699640764762092e-01 3.152102085944979981e-01
4.099489357170279646e+01 9.504694398845400238e-01 9.555850473721122507e-01 2.089218779064317966e-01
4.211657837046455910e+01 9.878089844768130900e-01 9.904256939312464647e-01 9.582483447944039057e-01
4.128040375082320423e+01 9.633018225689979896e-01 9.922157398609872114e-01 9.999956469785049595e-01
4.160958688259015048e+01 9.764822887876779545e-01 9.346473539546044096e-01 5.398398633369765406e-05
4.050068015549047828e+01 9.327722070196832194e-01 9.659004671133433195e-01 5.222323064639917228e-101
4.048328371840149487e+01 9.268168992411008889e-01 9.630343589719303488e-01 9.998839339715295260e-01
4.096615580010963953e+01 9.387337234334811598e-01 9.863103264924444336e-01 9.999997262720110580e-01
4.233073611941749448e+01 9.932532526705961651e-01 9.679284058656082435e-01 9.580463718983655008e-01
4.090449521322059212e+01 9.564896345804196898e-01 9.818012243526815785e-01 9.658764157968307007e-01
4.137640239689762467e+01 9.734703637524750874e-01 9.728376779388742124e-01 9.987622813165595304e-01
4.138567906224430715e+01 9.606125995273762097e-01 9.945158550767899674e-01 9.999088290781186217e-01
4.161508576119101122e+01 9.797971267811307339e-01 9.623372928483424626e-01 8.695250792250857888e-79
4.049559065812802316e+01 9.222532916974126582e-01 9.267788836599720748e-01 4.233446545366748373e-03
4.114504356325468848e+01 9.663431857091986377e-01 9.911746544651073298e-01 0.000000000000000000e+00
4.031752181560523240e+01 8.999752552102714409e-01 9.816284755347530755e-01 7.116240793560514631e-04
4.128575768942456392e+01 9.760163174314588908e-01 9.803694341391532285e-01 9.999999999335357215e-01
4.106931378269327126e+01 9.528212325984306563e-01 9.144417146943614183e-01 9.996378085407883196e-01
4.166249834287788190e+01 9.777300255601536483e-01 7.583194891037997598e-01 9.960551409992788319e-01
4.072242216860399822e+01 9.454334656443251772e-01 8.973317543851706546e-01 9.939589022394884621e-01
4.085665583467781659e+01 9.518991216588053028e-01 8.269390618230955114e-01 0.000000000000000000e+00
4.152102975716650235e+01 9.812369119624617664e-01 9.805452038134991888e-01 9.909271817067468735e-01
3.964402287646421996e+01 8.307974313442970660e-01 4.223841968766270383e-01 9.995016695718994537e-01
4.148608883184395069e+01 9.775520083969503338e-01 5.132124269729463339e-01 2.592975038878500509e-105
4.080029683364935522e+01 9.367619180351686170e-01 8.854305905585777570e-01 0.000000000000000000e+00
4.164711621927559548e+01 9.742606038410027702e-01 9.914279909560866910e-01 9.999999931184364588e-01
4.110260436657512884e+01 9.619471211550193468e-01 9.643545438096483569e-01 9.770653969139002637e-01
4.074051589898828496e+01 9.462006488982793728e-01 9.923742409994756875e-01 9.999999979709442988e-01
4.034075800203083872e+01 9.053639460623499335e-01 9.240773787974657649e-01 9.997577896061001779e-01
4.173636452070469005e+01 9.807261237604103510e-01 9.892030868047079206e-01 4.314891798967502353e-04
4.064354986750188914e+01 9.345244446965612628e-01 9.814764225081857862e-01 4.846857193132612929e-02
4.156885218811776639e+01 9.806389190911182219e-01 7.481561919692852891e-01 0.000000000000000000e+00
4.018185320449621400e+01 8.888868971675837338e-01 6.767198458354015678e-01 9.856930635852697575e-01
4.084348966905890421e+01 9.482925452734796146e-01 7.962614698065646479e-01 9.999998093093949159e-01
4.135880969267223151e+01 9.698446934571234301e-01 9.595089019364727578e-01 9.993007457011514605e-01
3.991072419047918629e+01 8.585824959991662508e-01 3.481016738696919299e-01 3.117230098181751578e-10
4.047492058568450801e+01 9.156979596193008941e-01 8.886057862701618459e-01 9.999744970358194207e-01
4.124225447254895016e+01 9.727345579076158710e-01 9.784902442339664663e-01 9.997311858111066485e-01
4.057463642328846731e+01 9.201860702980871887e-01 8.582034465379043686e-01 9.999999985852546791e-01
4.092203509732357958e+01 9.496801706525943576e-01 9.253314411085427071e-01 9.998545935257422412e-01
4.102502229143568968e+01 9.521228703704340823e-01 8.763229256429418967e-01 9.748875744210413474e-01
4.139171035659474285e+01 9.694542119427086435e-01 8.479495706071427108e-01 1.015521750027832653e-13
4.123724994522449094e+01 9.720249742336821708e-01 9.959334540841269234e-01 9.962966232410526146e-01
4.016857892224450666e+01 8.903489660202708045e-01 6.855763060666132391e-01 9.999999040399795147e-01
4.179619681842552836e+01 9.861498788708104035e-01 9.966970372534926792e-01 9.999999998685454861e-01
4.154825663388366763e+01 9.830740530055043225e-01 9.979982721200930662e-01 9.999939378520379396e-01
4.024809967389457199e+01 9.020565633156296670e-01 9.758079398922838710e-01 9.871745273893568484e-01
3.982243922215529608e+01 8.477978184590329036e-01 7.782934972704855237e-02 9.999811926771347004e-01
4.101766024219332962e+01 9.578639283724083020e-01 9.942345210084032603e-01 1.177903753276460241e-02
4.157170535603530226e+01 9.718000866508582636e-01 9.594532221732117172e-01 9.999999994521333591e-01
4.114505747046867157e+01 9.524335592146037088e-01 9.103875325825723230e-01 9.999999999983496535e-01
4.077789626666162803e+01 9.289858512669773027e-01 4.389779688356861831e-01 9.998765037963315283e-01
4.057106490857091785e+01 9.240813804335493709e-01 9.711897009634373745e-01 0.000000000000000000e+00
4.116844861298228153e+01 9.566003222249835902e-01 9.921434169103603429e-01 7.111916496335719826e-18
4.067176519329728279e+01 9.231603774955510211e-01 9.960054636961760410e-01 8.849500150013834832e-01
4.093990845648169596e+01 9.497869029333768642e-01 9.651080640979573522e-01 9.000873737819461429e-01
4.127119588176781662e+01 9.624300007126364020e-01 9.861052017519507107e-01 9.999956148019187863e-01
4.012076588567857272e+01 8.800484788415233739e-01 8.606276663718470665e-01 9.732626650572722138e-01
4.111205380643306739e+01 9.541237191676189555e-01 9.419651190327552603e-01 9.803154573770868074e-01
4.065835538798166482e+01 9.165510650373435153e-01 9.790482374742036642e-01 9.999999999642591453e-01
4.150097575002298811e+01 9.675762880846141556e-01 9.907313849469131517e-01 9.999942976564085706e-01
4.139254848816443655e+01 9.633000049606639248e-01 9.790366450831531342e-01 9.999853922531667383e-01
4.052457069143225254e+01 9.344973114871721886e-01 6.970671856548089629e-01 9.999999999960715868e-01
4.107444091119641882e+01 9.579542623971687432e-01 9.729171896438731926e-01 0.000000000000000000e+00
4.150047315113346968e+01 9.678950140568407523e-01 7.981573865898169418e-01 2.958135383789800565e-01
4.082878526983995471e+01 9.541407728186158677e-01 9.967515925568132262e-01 9.999582401875568571e-01
4.096325958379363641e+01 9.469577533792175039e-01 9.761162765386595108e-01 9.734264882701189059e-01
4.026875449839832299e+01 9.055224962768941843e-01 7.964116621924358652e-01 1.604055783659906434e-26
4.195040104212940690e+01 9.840040850828440933e-01 9.526042828432849108e-01 9.999999868053059959e-01
4.175072352217702587e+01 9.806996866209269914e-01 9.867203903191974490e-01 1.163065436281852867e-51
4.239086593521129487e+01 9.933147384842343497e-01 9.559928728078311844e-01 9.999998738784564578e-01
4.049722864653671195e+01 9.105403671529146425e-01 9.892416307887497151e-01 1.192400311240122983e-50
4.163364399092172619e+01 9.821574672898883973e-01 9.946351897625307359e-01 9.566742385388817826e-01
4.017923824497806606e+01 9.302689784646407389e-01 2.899667646830104140e-01 9.999997072939819098e-01
4.071644322525255433e+01 9.282991131078324187e-01 9.642042029345381238e-01 0.000000000000000000e+00
4.159306098826186826e+01 9.749356839673228858e-01 9.642099897313607393e-01 9.851371692513570810e-01
4.049786912957974039e+01 9.399459567018565442e-01 9.185448034500688363e-01 9.999999997681011665e-01
4.102682431737460433e+01 9.616428340525966512e-01 9.295326713772297245e-01 0.000000000000000000e+00
4.113795303759145128e+01 9.574598495369694984e-01 9.610630504226708171e-01 9.999977078420484444e-01
4.195195643141265407e+01 9.829359576025453737e-01 9.987843869618833192e-01 9.910707644638038216e-01
4.211951978885942793e+01 9.905719707028807219e-01 9.678718170427312861e-01 9.999999569185153980e-01
4.008404060780443956e+01 8.745295529901926379e-01 9.749556789095678022e-01 8.449320270351106110e-01
4.109458942151015037e+01 9.510996972969216756e-01 8.830234570036746833e-01 2.770843230512081793e-33
4.057624443494086108e+01 9.121018790456862924e-01 7.517682484578952495e-01 9.999999986878694846e-01
4.106185135250561302e+01 9.518377086936248288e-01 8.805549381478346149e-02 9.999956354412767867e-01
4.110105156903027535e+01 9.633339637498639085e-01 5.233235656391322932e-01 0.000000000000000000e+00
4.059521430174782353e+01 9.161811724615214203e-01 6.128738898463771401e-01 9.065430876116829882e-04
4.081685477481691038e+01 9.328269869511605084e-01 9.323246638864343128e-01 9.999999866086721756e-01
4.055443154913557890e+01 9.310185934934194218e-01 9.677220038043095052e-01 1.495092594968484585e-03
4.024741273071101233e+01 8.964153568002632966e-01 9.609478390091755751e-01 1.909054706293723799e-28
4.149240311979819751e+01 9.778068936118503585e-01 9.366227647359364195e-01 1.621664232654009071e-73
4.081842497475510356e+01 9.549038637585881562e-01 9.363597803524478236e-01 9.997573254262438480e-01
4.039277922394647646e+01 9.280381723548116746e-01 9.823504811973863271e-01 9.998227968756289163e-01
4.162453823554780996e+01 9.710104895010635007e-01 9.338131868919044010e-01 3.182481854475391494e-92
4.158058998802351880e+01 9.761359176554871286e-01 9.993576275446065527e-01 9.999960574621311604e-01
4.107278956459208530e+01 9.538081108098881433e-01 9.804118706814397566e-01 9.998761802563548295e-01
3.996357486209711851e+01 8.608832316964698528e-01 8.637452625276096849e-03 9.998466623925490460e-01
4.156757873576099627e+01 9.820604176891554182e-01 9.587388331259106833e-01 6.291255390296531802e-01
4.114908381656479719e+01 9.683569164757374059e-01 9.831294317536688476e-01 9.999998497047659640e-01
4.188221854233415797e+01 9.888475344321114857e-01 9.956798630339953604e-01 9.999999998258903844e-01
4.046294250480980992e+01 9.342883697268862253e-01 9.807335752319399358e-01 9.758016005933515258e-01
4.186505699894190968e+01 9.794350494579820987e-01 9.690412532110666000e-01 8.736667902414309017e-01
4.210521148335456587e+01 9.867085718082893031e-01 9.899165522224887548e-01 0.000000000000000000e+00
4.168259729934023028e+01 9.863605881385399954e-01 9.810294343464874833e-01 1.362956672074048803e-01
4.137854112996558342e+01 9.688164752659267354e-01 9.972539191758167387e-01 9.985075874514992567e-01
4.091285703171260479e+01 9.644704852995403810e-01 9.917918227056594649e-01 9.999996933027813784e-01
4.102544311264507115e+01 9.502152229114871895e-01 7.936001349032527630e-01 6.114401209163879969e-01
4.152387890392621017e+01 9.741725835004584333e-01 9.994486953091834547e-01 5.779109967364748357e-01
4.072619384559652644e+01 9.307268875280698683e-01 8.589976303908918309e-01 9.999999973570586898e-01
4.080378223874238586e+01 9.477962275574566275e-01 9.952568102711883968e-01 9.999286417342223565e-01
3.978263291985804528e+01 8.504163492703384897e-01 8.890894314917223706e-01 9.865639370080895310e-01
4.121035400811179983e+01 9.688276573390991464e-01 9.930945120124542447e-01 9.990763477442803353e-01
4.145106647907999786e+01 9.749295102121612322e-01 9.906344262668085321e-01 2.377738522361652737e-63
4.038820931355466115e+01 8.987660059600420803e-01 8.900679975538460242e-01 9.465861780661130043e-01
4.041313790739648937e+01 9.119246330338297568e-01 9.631460594747657256e-01 9.994599696672438194e-01
4.106364550317961459e+01 9.547626791307862737e-01 8.706978467284960388e-01 9.881245337452650990e-01
4.008513693347586582e+01 8.767238487415175419e-01 9.019928820778815304e-01 7.045142354173026256e-01
4.257811316622247233e+01 9.951294733694779904e-01 9.981893863935458189e-01 9.992580561463070277e-01
4.132271210792752925e+01 9.736825117145138098e-01 9.691957746145754005e-01 7.304520026793413716e-34
4.123497778166844796e+01 9.556267765039090367e-01 9.443016938964238216e-01 0.000000000000000000e+00
4.177951669167107696e+01 9.819661391511952386e-01 6.787454379517426917e-01 9.992431990319090573e-01
4.136422436742321906e+01 9.683490958708109719e-01 9.375484782608012324e-01 9.999999809488374636e-01
4.080469650337850851e+01 9.424073602411970896e-01 9.701213286879349917e-01 9.999999908625463174e-01
4.102326895635876269e+01 9.610279906824704677e-01 7.034455445383789307e-01 9.660779155907872617e-01
4.205971598169884373e+01 9.874682172657878176e-01 9.856584722488568318e-01 1.405875541639321092e-142
4.028371450715597746e+01 8.913922576241587459e-01 3.920628218160989165e-01 7.227956320586574793e-07
4.071099768060490476e+01 9.411139586572814242e-01 8.318636729585164868e-01 9.999932526388333187e-01
4.089676052680324858e+01 9.562731866782246959e-01 9.845306306738982327e-01 1.403380367157244298e-11
4.137883458047733853e+01 9.676037893656617150e-01 9.619232604463878733e-01 9.981719233553875137e-01
4.093731136963355510e+01 9.572470464024315229e-01 9.630637715937893084e-01 9.999999356634455827e-01
4.114720631080905378e+01 9.617362662999218159e-01 7.609723702984884097e-01 9.541764350948598317e-01
4.098708723338845061e+01 9.481642631841242785e-01 9.683834754194559080e-01 9.986187057112019261e-01
4.090572925315475317e+01 9.355439230124256156e-01 8.712856941053070958e-01 8.626233489671724097e-01
4.004306038505367837e+01 8.689467997207099836e-01 1.059396259653107845e-04 1.047820872765668586e-69
4.080657980450706646e+01 9.296616502972167018e-01 8.984414605821932076e-01 9.999899706818714540e-01
4.127616265675116125e+01 9.631475403734655050e-01 9.158824102861405914e-01 9.999999787990588862e-01
4.045593358530472727e+01 9.015600181427146920e-01 8.379989518408078597e-01 1.783708354543909890e-96
4.011005659795077349e+01 8.850706338962718300e-01 9.918864067891450809e-01 4.717825381657503869e-01
4.134599606978022734e+01 9.632311819471458536e-01 9.996164380124353821e-01 9.750602858441206333e-01
4.046491153491521686e+01 9.131576053543708493e-01 7.862511334310623434e-01 0.000000000000000000e+00
4.124632235995936469e+01 9.700862570190480483e-01 9.954862249389551110e-01 9.157719118459600738e-01
4.192324332627096339e+01 9.833941120613588494e-01 9.835892604456593080e-01 9.999090912734910352e-01
4.146381674777630622e+01 9.808632853855160372e-01 8.955939774656935803e-01 9.177348773183916508e-01
4.152177737481629549e+01 9.770672464427643256e-01 8.983244595079354911e-01 3.524957259673847641e-04
4.061744216462513180e+01 9.327956706468440995e-01 9.761800859232775407e-01 1.902136594319227096e-03
4.167156361420373401e+01 9.764158720169040517e-01 9.959605978333904153e-01 2.627877181026636273e-10
4.075971564195619834e+01 9.351196380373459904e-01 9.686260868475267127e-01 0.000000000000000000e+00
4.148805910401166130e+01 9.717497201543555674e-01 9.667892199889130955e-01 0.000000000000000000e+00
4.031892156411392136e+01 9.233692419467720569e-01 8.965908089058655106e-01 3.853768051938378549e-03
4.140551000004181503e+01 9.637292552139058444e-01 9.775224179319382811e-01 7.598190575017691774e-03
4.115704554295641771e+01 9.682017850508189971e-01 8.419781222460683834e-01 9.999999706158196888e-01
3.964827064827536418e+01 8.327691933134768743e-01 7.295971328059095429e-01 9.974271255399203007e-01
4.107305568800468620e+01 9.523360905823484712e-01 9.968156053477699174e-01 9.999932775094905191e-01
3.959151556150443696e+01 8.242323280357787274e-01 8.421792499934136478e-01 9.979987421902573042e-01
4.072211264326851676e+01 9.320854014008322919e-01 9.732076895008868744e-01 6.930206635449633619e-13
4.087068060909229672e+01 9.553070055531653892e-01 6.259247057895354072e-01 1.535122922596683875e-04
4.015896510144823139e+01 8.805435689234538676e-01 6.930789804707279123e-01 9.999616593799500741e-01
4.098723695543997536e+01 9.586000631328392974e-01 5.684187523732641134e-01 1.738528912859094226e-85
3.996972863521627772e+01 8.617887644371576839e-01 8.637710824795384879e-01 1.838641695532416547e-30
4.118853509535341573e+01 9.695811252061149466e-01 9.966823026729029200e-01 9.772903011287346065e-01
4.097123747638628544e+01 9.523280164715632878e-01 5.688330981054743329e-01 9.996434881527028748e-01
4.093921914947635798e+01 9.507449438536412778e-01 9.899624113933279679e-01 1.889221550026984886e-01
4.078720876826618280e+01 9.319589065702194031e-01 9.934861061189792508e-01 9.999999867632279882e-01
4.095149059840520067e+01 9.527504408661229274e-01 6.535352321248667495e-01 5.010121976179428005e-01
4.137337881311233900e+01 9.614405443711945276e-01 9.679475777834323225e-01 1.393860764800870365e-27
4.057914069175440375e+01 9.323169631016199332e-01 7.975385640791792241e-01 8.355892496143678683e-01
4.186249332843438253e+01 9.857218398959282091e-01 9.842851445176283853e-01 9.997404551940606288e-01
4.062147709160297637e+01 9.263390689117774190e-01 9.748382987537052013e-01 9.998817555408945346e-01
4.139155721832658941e+01 9.747447953696749545e-01 8.696553955250189150e-01 9.999999996170142458e-01
4.102581048088404003e+01 9.494045225799970789e-01 9.100827646443299113e-01 9.999999244103696672e-01
4.086161204508908185e+01 9.311404444651500967e-01 9.027403669723521595e-01 6.888951233740251423e-01
4.090248700583816088e+01 9.528220578294958054e-01 8.019133614951249323e-01 9.999979324320726892e-01
4.055193303336749011e+01 9.226940275532981017e-01 9.915742431607965646e-01 1.847636594057559048e-27
4.044911343144898552e+01 9.095281591816870570e-01 7.858778719325149043e-01 9.999999854027674662e-01
4.015989815647576222e+01 8.925685803438728749e-01 9.943082845216190124e-01 4.402075714567890014e-02
4.031215704367711083e+01 9.166818679206314435e-01 8.972482494201777792e-01 9.351135171510455146e-01
4.069117045668572530e+01 9.423500237758618558e-01 9.571471657723993332e-01 9.645855184424403372e-01
4.102049035122266218e+01 9.466515350252694416e-01 8.167596051229558674e-01 9.999965731272345559e-01
4.101663518380333073e+01 9.627909294688995478e-01 8.556044151194664993e-01 9.778062086655378016e-01
4.077117508699281245e+01 9.585812914612454883e-01 9.478332619058493780e-01 0.000000000000000000e+00
4.086034774300826200e+01 9.427919336519110516e-01 9.114098445930132186e-01 2.188355658701353037e-16
4.128278561296122007e+01 9.609207412035235540e-01 8.807500912836447871e-01 9.999999999713879983e-01
4.029083984037823285e+01 8.970985418481610685e-01 9.973551836538218085e-01 9.999984248483081428e-01
4.109144308850288496e+01 9.714967740528530626e-01 9.936848891520320137e-01 0.000000000000000000e+00
4.132135172288063529e+01 9.673394275941783471e-01 7.620529267304252397e-01 9.972931299515507275e-01
4.087435707245033001e+01 9.478324613411938104e-01 9.607152001475873782e-01 9.999999997968626042e-01
3.962206196120379076e+01 8.265575746727455986e-01 3.233778554503929370e-01 9.752010964694068917e-01
3.957943275487792789e+01 8.252163471926547977e-01 9.871561680484131074e-01 8.868148121213836866e-153
4.197340066867553787e+01 9.860240395567054783e-01 9.857198681208351188e-01 2.141588295125452816e-08
4.052398207701281052e+01 9.078263943056579244e-01 7.108662188198288101e-01 9.999999537133896776e-01
4.030368950803228500e+01 8.982478024286846274e-01 9.833869482858879074e-01 9.914200265889409058e-01
4.126634420575738460e+01 9.687934705433124405e-01 9.581853702736686795e-01 9.255836918591323625e-01
4.149523490277398707e+01 9.737877950591273812e-01 9.967699802109420970e-01 9.999999973724348346e-01
4.046294551528272621e+01 9.037186778894595873e-01 7.756658866544945408e-01 0.000000000000000000e+00
4.073017997076628660e+01 9.413291837115344007e-01 6.465691774071288256e-01 0.000000000000000000e+00
4.137175464640493772e+01 9.665596288063393882e-01 9.857586143080832031e-01 9.999999351011390480e-01
4.055665100636230846e+01 9.266217543507347942e-01 9.725044266622894229e-01 9.999165405499078618e-01
4.111509321169407372e+01 9.495993427327110714e-01 8.219887408924226868e-01 9.999889449234492522e-01
4.187233478024744215e+01 9.835242211439805260e-01 9.949426555032004904e-01 9.060452310555882072e-01
4.060959261055114666e+01 9.311565989212627903e-01 3.637094494434214287e-01 5.471102890380075146e-29
4.118814674999030956e+01 9.509105518718431460e-01 8.799234120613050880e-01 8.624386950004045427e-02
4.083184655714356381e+01 9.445236408612807111e-01 8.950716373369187462e-01 9.682926112880136937e-01
4.168181813981318129e+01 9.817519958625512411e-01 9.844244102350332426e-01 1.392278723056022096e-58
4.076505001185719124e+01 9.522666018716909875e-01 8.140845709270748687e-01 9.999810773102016936e-01
4.138506820939788611e+01 9.660418334360720838e-01 7.265550851780189223e-01 0.000000000000000000e+00
4.136689379955612367e+01 9.720907257212683117e-01 9.798438341642514704e-01 5.881252813603442542e-01
4.150038221863486854e+01 9.731192085317590390e-01 9.691238156172868878e-01 8.959680138123318604e-11
4.091085577791714911e+01 9.518216484049160098e-01 9.597437416944315514e-01 1.940241832706046943e-01
4.107221383190629638e+01 9.557528794467523570e-01 7.922380506556397917e-01 6.853497663199630506e-13
4.102438106895219505e+01 9.569372586566113892e-01 2.997285794256793201e-01 4.419737211054565841e-15
4.040012340457647610e+01 9.013509628246552108e-01 9.409634140561832227e-01 9.969134051555882392e-01
4.050648596231007303e+01 9.143388911019164622e-01 6.104058282331047414e-01 0.000000000000000000e+00
4.114869265434569456e+01 9.541901377828092556e-01 9.852868696933312354e-01 0.000000000000000000e+00
4.124999087646293106e+01 9.555091484039784921e-01 9.972504543385052322e-01 9.999596834480672936e-01
4.128685044938480786e+01 9.761167713091837284e-01 8.680492940827511106e-01 0.000000000000000000e+00
4.090859276037670611e+01 9.425879672968895395e-01 8.969349237188828372e-01 9.999826161679370440e-01
4.040246710894400906e+01 9.075438374778322936e-01 9.966511067293033488e-01 0.000000000000000000e+00
4.058464103554952374e+01 9.201993782479386264e-01 9.840113100873716379e-01 9.999999947144634360e-01
4.233440057884575936e+01 9.933941840499035392e-01 9.808202508588952373e-01 7.238723929503486927e-125
4.151089278200257837e+01 9.681383684435918013e-01 7.493991246797864214e-01 7.239054966977932493e-01
4.174399409041925679e+01 9.877040811786128582e-01 9.608704643503908072e-01 9.999946586758429179e-01
4.016610184243307913e+01 8.824625755866840615e-01 8.249282344614476958e-01 9.944018897683346569e-01
4.180373616174989593e+01 9.818597424669582852e-01 9.000096177965161148e-01 9.999825722664499317e-01
4.045385329133777930e+01 9.160820483320424312e-01 9.434106531284991437e-01 2.157365753584641707e-172
4.144943588573066506e+01 9.685786036533822196e-01 9.834624833725726933e-01 0.000000000000000000e+00
4.073279411701569330e+01 9.425511411588224364e-01 9.304825116948869379e-01 3.075458094477737820e-133
4.087187122160164421e+01 9.383572352759539381e-01 7.060611216822728631e-01 6.951030537894696640e-69
4.111820057257469330e+01 9.595519857969847521e-01 9.944210886753318546e-01 9.027056774896652369e-01
4.090421584647108943e+01 9.472800216344028357e-01 7.664188689724910075e-01 9.993585302284404559e-01
4.186896148731316458e+01 9.860035505471573813e-01 9.867428198396290817e-01 0.000000000000000000e+00
4.017097725317692891e+01 8.828006480515052656e-01 9.260879961956193229e-01 7.256813069411088368e-13
4.073597941578901782e+01 9.270147799732597615e-01 9.689991715959591634e-01 2.695136107715617608e-107
4.117290507525508048e+01 9.555277654578674396e-01 8.727418543004537010e-01 6.957557526682376629e-153
4.176851274026709149e+01 9.778751316133031946e-01 9.286673893374568500e-01 9.077253468538426517e-01
4.074429702601403136e+01 9.513882824733453925e-01 7.590113384731222990e-01 8.755020423206854462e-23
3.993636366526886405e+01 8.569339101424571226e-01 9.139628596212677758e-01 3.783623898177210008e-85
4.113104716671230676e+01 9.745330579887813149e-01 9.627563827396438123e-01 9.999999858425445698e-01
4.047027231326197949e+01 9.253317218044265768e-01 9.761612577594672713e-01 9.999999993376137430e-01
4.003333495049958657e+01 8.728563369625599311e-01 1.968672320006177867e-01 9.786686388191533359e-01
4.032723135173477402e+01 8.934109609327571810e-01 8.187249179222535478e-01 9.999859193109421618e-01
