Temp_min Temp Temp_max TCP TCP_kill
3.948840112425192217e+01 4.104036298613459621e+01 4.178155181696659781e+01 8.780223490739512693e-01 9.491412827042082778e-01
4.104931089595331883e+01 4.205129130361612511e+01 4.274747965548952777e+01 9.244018447939519323e-01 9.872935604162244028e-01
3.958697846587819669e+01 4.060902529862083554e+01 4.194239920697955171e+01 8.526111130367737267e-01 9.228012757076834438e-01
3.957370395189956014e+01 4.123006164505409288e+01 4.223908111547368804e+01 8.887545042717215349e-01 9.617276908817029568e-01
4.009877160400444041e+01 4.022538546501567680e+01 4.039258686780664931e+01 8.246145086101540622e-01 8.803555004475788204e-01
3.904308439244520201e+01 4.070156181135334350e+01 4.255128047876978314e+01 8.657546070023433016e-01 9.539614423704492197e-01
4.065398304559791853e+01 4.169738866369860375e+01 4.283764091092430704e+01 9.111702542881200406e-01 9.819728134702830902e-01
3.944771276039281105e+01 4.012831846288572990e+01 4.116493919265899137e+01 8.197360371488741082e-01 8.793642660796467947e-01
3.971001659347075474e+01 4.113835109319173711e+01 4.259213375830817938e+01 8.847802486829908775e-01 9.615485248395226892e-01
4.062991055480431157e+01 4.184296022614636001e+01 4.267871338086033717e+01 9.161865437506239163e-01 9.823566321706792559e-01
3.995555372812781059e+01 4.061683566893909614e+01 4.222021944687575257e+01 8.537285077778500320e-01 9.274455699660945074e-01
3.901048597848678412e+01 4.104561408909934528e+01 4.277473363805093953e+01 8.838528053798306861e-01 9.684703612042021570e-01
3.962268350999964639e+01 4.115950470495240410e+01 4.270223002185971950e+01 8.861314265569339987e-01 9.635145944280025798e-01
3.925610005294934268e+01 4.083947513901219395e+01 4.266144167012844690e+01 8.690875894401101087e-01 9.492487319292657322e-01
3.982636090823939412e+01 4.011432120448898786e+01 4.061274219142119790e+01 8.172731172097634778e-01 8.723066119005833396e-01
3.903433779977506646e+01 4.131639338474303003e+01 4.248820576333631038e+01 8.953294591165769090e-01 9.708260141524085451e-01
3.951567928121635020e+01 4.107910464573709675e+01 4.287860847086680849e+01 8.826870457798736691e-01 9.632352040337801569e-01
3.906038937705791625e+01 4.057632332754860016e+01 4.240739812705719913e+01 8.542801049663852897e-01 9.346678977865359172e-01
3.982046804916426908e+01 4.074253517735753860e+01 4.164018859920410165e+01 8.600246568477790676e-01 9.283733420943386383e-01
3.987169465081171182e+01 4.195997366931818817e+01 4.288779899496085335e+01 9.231236617622881058e-01 9.893611875736713079e-01
3.906647132056254179e+01 3.987247430278044646e+01 4.094298857333688346e+01 8.016873447305908895e-01 8.574758635375361315e-01
3.905409933549405821e+01 4.030438165907568049e+01 4.163015767329128636e+01 8.364835279020345071e-01 9.104742925802542519e-01
3.965020708357285883e+01 4.148240761847164038e+01 4.262028374921482765e+01 9.017604131676277834e-01 9.743011428930402618e-01
3.988272549555839674e+01 4.133172606595218923e+01 4.274294442623094170e+01 8.947073648592709372e-01 9.705254773277596225e-01
3.946208671355012854e+01 4.104742467447425014e+01 4.223227350769877830e+01 8.795795524526869302e-01 9.545283255379423126e-01
3.942205099002753599e+01 3.984528682331385596e+01 4.054438795955414321e+01 7.983469015973293503e-01 8.501244734698805150e-01
4.118589916012191310e+01 4.198491100461595238e+01 4.279278603022302008e+01 9.215806178466098286e-01 9.853161065868006885e-01
3.966454440906828438e+01 4.127065404440629237e+01 4.261547856801681178e+01 8.918502252796062235e-01 9.679934791698795449e-01
3.936521114869323412e+01 4.125945311880228417e+01 4.277243219460015666e+01 8.940459861467778824e-01 9.754879397046415379e-01
3.909787565901935125e+01 4.053362110160964704e+01 4.189445145281911920e+01 8.491486692292434801e-01 9.208508125199800221e-01
3.921627340852845123e+01 4.051895786819952150e+01 4.283421905578749289e+01 8.519703425886256953e-01 9.403448292570286693e-01
3.977214223866716480e+01 4.156526561249715002e+01 4.254249089583326793e+01 9.057302588950429945e-01 9.778362785741981922e-01
4.164007319973882915e+01 4.223601392382419561e+01 4.271422024447659282e+01 9.307908465445198232e-01 9.897813551532259613e-01
3.915979792469696008e+01 4.118027153555819098e+01 4.268461723536504593e+01 8.880106620081774649e-01 9.653270028204495867e-01
3.900666938266345340e+01 4.082414773821754750e+01 4.196308744259397372e+01 8.671450074604786229e-01 9.404097545188966345e-01
4.078348038191094815e+01 4.125388671492174808e+01 4.234000797447087194e+01 8.880520380206063935e-01 9.579906883347244495e-01
4.041412001128976073e+01 4.111576376801003363e+01 4.193290940674219058e+01 8.804130787082316001e-01 9.485948754982440612e-01
3.917315526788496527e+01 4.101291589166044105e+01 4.254715305195823305e+01 8.793626884605852956e-01 9.584562010707742274e-01
3.910612996416399767e+01 4.010380951328581745e+01 4.124044277198991182e+01 8.188361129925311177e-01 8.799713825187133187e-01
3.990160296124025052e+01 4.068192907868753139e+01 4.250842589518464365e+01 8.586917960026483332e-01 9.369668185177197905e-01
4.092565054967086269e+01 4.148438745395525729e+01 4.201673148818922954e+01 8.989546165721006288e-01 9.659771683778648477e-01
4.139510109276853456e+01 4.216064863683878627e+01 4.292128794020334936e+01 9.285134486334207793e-01 9.896139842881117588e-01
4.095507888389384732e+01 4.203860417218472634e+01 4.278829989298716185e+01 9.239410204505795754e-01 9.870309995047341634e-01
3.965595015102252319e+01 4.027987861035671813e+01 4.116884992654544106e+01 8.300438956523827905e-01 8.914692587613163299e-01
3.924843128777917656e+01 4.080407692686169696e+01 4.231183067372503359e+01 8.695511888493211439e-01 9.531891505443731427e-01
3.949483669289591603e+01 4.139570728776595132e+01 4.239403238801773455e+01 8.980284053299196767e-01 9.719551117234603854e-01
3.998171052623459332e+01 4.151453222351000250e+01 4.275634441654236184e+01 9.029513496637424641e-01 9.755924722627301593e-01
3.971843582099624825e+01 4.031321682665959827e+01 4.101452160872039343e+01 8.314827309398199473e-01 8.911184302011554426e-01
4.040915457014295242e+01 4.167838210904994156e+01 4.274375535322623421e+01 9.099422797442316968e-01 9.800769065301299099e-01
3.963528085443402915e+01 4.029595055706167983e+01 4.142537633413984821e+01 8.314061506355006070e-01 8.944970848848070588e-01
3.951572523805286608e+01 4.077010852816414399e+01 4.185623840696651143e+01 8.636673242962236152e-01 9.376030926164198309e-01
3.993411477423657630e+01 4.062938964023332034e+01 4.148413456276949063e+01 8.524954853298727375e-01 9.180583574260589019e-01
4.010744450974628705e+01 4.118969051890064748e+01 4.239479014569546678e+01 8.858054786991336194e-01 9.583789080697074914e-01
3.993952319597872247e+01 4.100005059034379684e+01 4.211384933463212832e+01 8.750507720979906479e-01 9.457870526379558163e-01
3.946386924316401945e+01 4.181055902358147591e+01 4.272187292847237217e+01 9.178886886448128779e-01 9.871843292505209089e-01
4.003026538536261114e+01 4.062298766387709037e+01 4.109979064826546846e+01 8.511644512406529861e-01 9.136999717279546962e-01
3.927772069800972332e+01 4.038903637193330098e+01 4.155487028830599883e+01 8.384704154050487412e-01 9.047463897003621414e-01
3.906890525468129738e+01 4.070266505930524659e+01 4.236411333904744936e+01 8.609590628421835978e-01 9.387869607328747090e-01
4.000530569356838129e+01 4.089384722650753190e+01 4.188482646618122374e+01 8.695416586018054339e-01 9.409032498131374433e-01
3.910800292222581476e+01 4.075214513860265697e+01 4.201502204093071668e+01 8.631875093151015754e-01 9.378266708820064412e-01
3.960030450079845821e+01 4.154496757133859575e+01 4.258266134469417352e+01 9.052547873801177758e-01 9.780829192546613982e-01
3.906640450455312674e+01 4.027202662262580901e+01 4.210561886067497994e+01 8.347723591010307587e-01 9.118733587381363526e-01
3.984821454016730513e+01 4.143167183070643489e+01 4.274846523675827825e+01 9.002145646286798808e-01 9.760974240046063066e-01
3.941911640423040097e+01 4.145783266791867305e+01 4.237900666843105313e+01 9.010718269298775285e-01 9.738648992563665452e-01
3.917035124120277345e+01 4.141038186501593543e+01 4.284560347088311971e+01 9.002523771036805567e-01 9.764858721378641970e-01
4.011455191479647198e+01 4.092508598044669554e+01 4.193908528123419899e+01 8.704108897803379818e-01 9.396646213684270998e-01
3.961751664835265530e+01 4.074661404095638773e+01 4.158951191962679417e+01 8.600991983347126002e-01 9.275669649605247091e-01
3.924574048700105777e+01 4.094548434150628680e+01 4.249683889627412015e+01 8.774076781797935931e-01 9.607565139370207730e-01
3.933398771047333753e+01 3.999042642067846032e+01 4.074390964411721683e+01 8.095149995602560766e-01 8.651204504993581512e-01
4.017044666581283252e+01 4.127018367244782837e+01 4.280226120138063095e+01 8.905409904481175198e-01 9.655860306329804299e-01
3.988365354483509861e+01 4.084738864144553361e+01 4.291535428532902330e+01 8.698513386225869004e-01 9.537588655068636179e-01
3.945626284482879953e+01 4.127271777540995856e+01 4.286048721106699588e+01 8.946739741594369466e-01 9.761163242564463438e-01
3.936528119306198192e+01 4.098941028444133394e+01 4.218707717002595814e+01 8.760474649914240519e-01 9.497839836014952963e-01
3.947662891963003773e+01 4.043295365645427353e+01 4.121471941078831236e+01 8.408632726067079011e-01 9.060258110393275555e-01
4.065459492467866909e+01 4.155134656150684691e+01 4.276259041628704693e+01 9.032787958725562172e-01 9.735262729614244659e-01
3.999210814167517469e+01 4.132975033228365902e+01 4.228528171261042701e+01 8.929600186589699007e-01 9.642553920045057181e-01
3.986183929537625659e+01 4.071488660818083360e+01 4.131390680938140747e+01 8.577344173368325331e-01 9.238772397956243054e-01
3.950703801557563111e+01 4.139414045276790688e+01 4.272308522465459646e+01 8.980761556886464048e-01 9.727292627074219933e-01
3.983820227880929821e+01 4.044274064327014173e+01 4.095684068648427001e+01 8.398117230672254019e-01 9.004797302176540397e-01
3.933659353459060526e+01 4.004735270645796419e+01 4.052248252014657481e+01 8.130750860284307047e-01 8.681536275903969369e-01
3.983778499579840116e+01 4.117474291071047787e+01 4.241589622910439772e+01 8.858694925728570757e-01 9.602197962618096438e-01
4.040269206927672485e+01 4.123208141940831695e+01 4.176620428691330744e+01 8.865114234359586787e-01 9.543287681860298521e-01
3.988337027991271810e+01 4.096218992223136723e+01 4.264233117981537191e+01 8.747942971241051691e-01 9.524579458066759763e-01
3.962429694443568451e+01 4.036820395703293229e+01 4.217289635936479186e+01 8.389618159761840221e-01 9.137355066224656097e-01
3.922524409813917856e+01 4.154924090630491662e+01 4.242996394806134930e+01 9.063929681394857774e-01 9.793504254030876988e-01
3.931821484978077308e+01 4.124275190840691607e+01 4.271534299018653513e+01 8.919782432004866868e-01 9.709966546873072257e-01
4.031347436345643587e+01 4.082193677320405811e+01 4.157539644846230686e+01 8.635400960869551445e-01 9.292688384196856610e-01
3.937743165932756284e+01 4.103441957465270207e+01 4.206209058899120379e+01 8.790850001898081745e-01 9.542476360766394272e-01
3.979131515007505016e+01 4.023336742045446357e+01 4.086880022485748754e+01 8.258577280963224077e-01 8.837031129032157928e-01
4.018616832827093788e+01 4.135200072002771776e+01 4.290981160898456181e+01 8.949053630110139768e-01 9.700511003944319866e-01
3.934747163720695795e+01 4.131311215458514141e+01 4.288558711475661767e+01 8.951844544692415528e-01 9.731249103800267974e-01
4.010935740461970056e+01 4.078399386768998625e+01 4.205318918695587627e+01 8.625606050140999237e-01 9.327769615282009985e-01
3.937815169109813951e+01 4.175978125841623267e+01 4.292014613383484090e+01 9.160821602506872274e-01 9.867584324040233890e-01
3.985304514804668230e+01 4.116716435715323996e+01 4.264459366118114758e+01 8.855727141926484913e-01 9.610619805334867927e-01
4.049612089012447314e+01 4.140875928314095233e+01 4.281474732046918774e+01 8.972136395649878970e-01 9.705467485258363336e-01
4.115614385264412789e+01 4.192320066281440205e+01 4.262292227704030978e+01 9.188341501219878804e-01 9.828924582416969091e-01
3.950884028536002290e+01 4.058954272143165554e+01 4.196080074831971274e+01 8.518853700306484589e-01 9.230981809177635222e-01
3.937999233955203238e+01 4.035036489652105729e+01 4.222771743518734411e+01 8.387941446670734713e-01 9.157022921470802101e-01
3.926695696034240513e+01 4.041507238482452635e+01 4.209847685447039822e+01 8.432841178423571282e-01 9.194587446154554033e-01
4.047534536764512580e+01 4.098602627020071054e+01 4.147029078127123825e+01 8.726221466262665816e-01 9.381671410377713238e-01
3.973098765845271885e+01 4.005064887947573737e+01 4.040006856873343111e+01 8.127566504679868409e-01 8.666435809675193669e-01
3.911447528616459834e+01 4.053504795653343251e+01 4.289034976693370993e+01 8.547797736438039751e-01 9.456994745455012952e-01
3.977998747281763769e+01 4.008000555775125662e+01 4.045574972302700445e+01 8.148462675902157226e-01 8.692380457663407833e-01
3.943300225160385963e+01 4.127265770836097403e+01 4.240930194104971918e+01 8.922393189340440678e-01 9.680760058184988415e-01
3.901498461073620660e+01 4.030014754168263380e+01 4.240931547731918272e+01 8.379752131507696156e-01 9.208566421591186657e-01
3.997309787416529048e+01 4.129215385670139682e+01 4.231356723809636122e+01 8.911655762868254671e-01 9.629759305887118925e-01
3.985103141772766122e+01 4.104841753759918532e+01 4.218894218193034362e+01 8.785305916905841173e-01 9.513831740661666814e-01
4.038682902650557338e+01 4.169816559906627162e+01 4.287223112224851462e+01 9.114173377889200900e-01 9.824687890273258173e-01
3.998291386434240735e+01 4.058925057155911986e+01 4.132240136917155127e+01 8.498774179630859127e-01 9.145220538769370799e-01
3.932395299545046186e+01 4.016152924767695254e+01 4.134187098160091267e+01 8.226652522021576930e-01 8.846905253045908024e-01
4.165918813930295528e+01 4.242675955829150780e+01 4.293112018679619979e+01 9.377279381579122219e-01 9.934676424414550233e-01
3.906645859945876254e+01 4.095562108898490550e+01 4.249943509583778933e+01 8.757649368338165097e-01 9.536260182633868876e-01
4.096145071541069171e+01 4.173938727104074076e+01 4.249854710579044337e+01 9.117471534307453052e-01 9.795352906537495574e-01
3.948541417059004743e+01 4.123043150743195184e+01 4.285676247427530683e+01 8.915906297162037308e-01 9.719423878950934625e-01
4.071398149520737775e+01 4.131404269117855677e+01 4.272796262214748708e+01 8.920589025668749228e-01 9.651983728001511942e-01
3.914877818831154599e+01 4.017439239165042153e+01 4.142934246575403279e+01 8.240700388392130371e-01 8.876129625600012174e-01
3.979721775596341615e+01 4.053798768059097313e+01 4.183182877797317190e+01 8.479603470073729943e-01 9.168212331247309610e-01
4.005220081881621041e+01 4.116807845558331280e+01 4.255828816299015926e+01 8.856607041148195636e-01 9.610290940460943787e-01
3.946164242746008455e+01 4.078618791986843206e+01 4.173020023416777491e+01 8.639577153101029028e-01 9.359275404313793789e-01
3.982463175371970010e+01 4.119414520480765418e+01 4.191590950284287231e+01 8.858258655335640164e-01 9.565326066770573066e-01
4.054780459424780048e+01 4.186324211147410068e+01 4.293257740290971469e+01 9.176567919784973659e-01 9.848174802267611883e-01
4.060695439936991136e+01 4.212023678490702139e+01 4.290525122924731249e+01 9.278558456417189682e-01 9.902488222938641282e-01
3.917998347421701766e+01 4.039856491925507953e+01 4.213909015543141834e+01 8.418370458453329208e-01 9.175965013347296972e-01
3.902116761143642520e+01 4.065741721262700281e+01 4.178360855544966057e+01 8.569203405630576587e-01 9.288303192169504729e-01
3.928179974202367930e+01 3.998912997507660094e+01 4.116368290457230472e+01 8.103427877234412602e-01 8.690928080207797057e-01
4.002410353441506174e+01 4.060741658111565755e+01 4.155693020794888781e+01 8.509199020667591595e-01 9.159773014997903973e-01
4.137935125340342069e+01 4.206167874624544822e+01 4.294120193843085787e+01 9.245441056705998584e-01 9.871102051814529821e-01
4.049314146234448231e+01 4.115862247956523134e+01 4.244981110885598952e+01 8.836478333824342446e-01 9.556836132711243881e-01
3.973430944190267411e+01 4.075635681715251479e+01 4.175450011148228668e+01 8.622625900548825939e-01 9.346379588886788436e-01
3.918705727825886953e+01 4.012163059174696400e+01 4.201410618428515420e+01 8.230751679730435866e-01 8.963263000866950048e-01
3.911710016359324982e+01 4.038655961462602306e+01 4.225600371706715208e+01 8.413705322195609293e-01 9.188615809238243060e-01
3.956565196271802165e+01 4.062686567558404960e+01 4.188583514186169054e+01 8.549366052742827238e-01 9.277851924252054072e-01
3.935160199926250613e+01 4.029216880079161456e+01 4.120648679985916374e+01 8.313187052152589684e-01 8.939123178220819144e-01
3.904867103742463996e+01 4.140341789543027318e+01 4.257426493668276635e+01 8.999562929670138489e-01 9.753339738253289370e-01
3.978302716280217055e+01 4.049753189262445829e+01 4.202960723929343345e+01 8.460344377188939724e-01 9.174045930920700087e-01
3.995609547082914759e+01 4.058415976241214906e+01 4.084700707999787994e+01 8.486750388422763525e-01 9.104988239417298734e-01
4.011455607374701060e+01 4.046526653041471633e+01 4.077022702019279876e+01 8.407810331302306706e-01 9.003778098524848339e-01
4.146181493550645314e+01 4.231440405681704675e+01 4.277466307260394274e+01 9.339221893517940520e-01 9.918808609424635270e-01
3.966433119537275331e+01 4.046938603825648073e+01 4.142133699538825198e+01 8.424427657638300371e-01 9.063820833160982637e-01
3.949062294968419451e+01 4.083085056468532059e+01 4.261453586356434187e+01 8.700490610533172520e-01 9.526618010028190531e-01
4.044292221335474125e+01 4.097868771752025197e+01 4.143014040176771573e+01 8.722346624081319666e-01 9.377904477444330977e-01
3.943663469645153441e+01 4.174658992926647727e+01 4.293796627701695456e+01 9.152169022373256579e-01 9.858907582791566204e-01
4.199633368135329903e+01 4.232853698196765180e+01 4.277982956895846200e+01 9.340685072418224433e-01 9.914000034043140008e-01
4.007698677325434744e+01 4.066692694606282998e+01 4.159305381216731945e+01 8.548060112048336823e-01 9.209431621967263393e-01
4.076006167406426073e+01 4.096549330470968187e+01 4.125783497827309532e+01 8.711310941926094786e-01 9.355522167190803984e-01
3.953353343777276763e+01 4.125481543777139848e+01 4.227311369736391100e+01 8.902849656034602654e-01 9.636861321557871340e-01
3.954563962552425238e+01 4.079066578678246913e+01 4.227003137172381741e+01 8.643765306135106075e-01 9.385231127884677838e-01
3.944784359435671206e+01 4.130080619515477736e+01 4.298055345049665732e+01 8.941927575617102386e-01 9.722918592933402770e-01
4.053490409244551529e+01 4.170679504367328150e+01 4.277986008587389932e+01 9.111654007627825180e-01 9.809974170573056984e-01
3.901496924878119188e+01 4.021937907777371635e+01 4.214999160073745088e+01 8.311396472075129882e-01 9.084024125709031505e-01
4.010794134107223385e+01 4.126662824708358102e+01 4.265062334074912087e+01 8.900600059245490359e-01 9.637050842036991583e-01
3.970537058674469222e+01 4.026749446389148090e+01 4.159461066137497909e+01 8.300926502448158217e-01 8.951022229312113332e-01
4.002120982935173288e+01 4.120375454555760797e+01 4.268930011329359786e+01 8.876104924975415367e-01 9.634421528216574604e-01
3.944744753856330988e+01 4.091786447713442953e+01 4.180692226452929106e+01 8.712970960789250263e-01 9.427195902680214346e-01
3.918557334577278795e+01 4.129934067907477413e+01 4.270724289667018070e+01 8.942122878805578434e-01 9.705351377447788419e-01
3.968137337209259385e+01 4.108977095857041917e+01 4.288571905934259831e+01 8.828633604867068829e-01 9.629246129378465913e-01
3.987450445418266298e+01 4.089147998425364960e+01 4.293647783951276153e+01 8.721083440456861569e-01 9.554529400278963802e-01
3.917702742019142903e+01 4.040633143784388182e+01 4.243174133910522983e+01 8.437335695475758346e-01 9.251323650383663777e-01
3.958389757113796037e+01 4.125069723349919570e+01 4.266687227209231992e+01 8.908623244343101266e-01 9.671762909046622836e-01
3.980743806807907959e+01 4.153638655099891963e+01 4.252075531268325648e+01 9.040137792674600714e-01 9.756724586622588236e-01
3.941505713931854160e+01 4.082470673424806051e+01 4.216957458320283081e+01 8.663986276652179130e-01 9.397811426266149404e-01
3.983670756009651370e+01 4.071859879407732308e+01 4.131506183385131692e+01 8.578072075925607942e-01 9.234629944827327241e-01
3.926075384221616105e+01 4.166368822336866629e+01 4.263837794712387819e+01 9.119248324263186101e-01 9.839089393668288830e-01
3.900156708730319366e+01 3.997178858583637862e+01 4.096772847851568855e+01 8.095682968769821741e-01 8.682384820946755788e-01
3.918548643969298695e+01 3.981034698504200264e+01 4.158406915631937295e+01 8.001186180596397968e-01 8.651158085824744992e-01
3.962059098745845631e+01 4.055261160334358550e+01 4.180388897846282958e+01 8.496566915689870436e-01 9.201495938520408702e-01
3.902810139959912306e+01 4.154608545194868441e+01 4.273888622618373745e+01 9.071778742907352644e-01 9.812442726877725896e-01
4.073760801914815488e+01 4.170775381104240864e+01 4.214181928050093973e+01 9.096739927176976659e-01 9.759340589656918530e-01
4.233620043749911588e+01 4.255856659113072027e+01 4.277088767106317135e+01 9.417463467757469786e-01 9.945978042443206490e-01
3.948048397136371790e+01 4.130734339500510544e+01 4.286966227955562658e+01 8.963483291197680281e-01 9.773091488168265117e-01
4.139352592213013082e+01 4.199527320840682165e+01 4.298188834987149676e+01 9.220079977704083163e-01 9.858706206489434853e-01
3.939580195887423031e+01 4.027148307924699111e+01 4.108472006953385147e+01 8.293088301836757381e-01 8.898911770523575404e-01
4.071514661560223658e+01 4.166130935660116563e+01 4.200774452437268991e+01 9.075251857305406400e-01 9.740181738569257952e-01
3.933391043890689787e+01 4.066521759345468467e+01 4.234568640743273704e+01 8.583981854054412164e-01 9.360242839814869598e-01
3.941715247874225270e+01 4.060133406499127062e+01 4.190665974428959828e+01 8.523119378460412010e-01 9.224600818973773819e-01
3.912725978939928240e+01 4.044487953738010333e+01 4.246542940948077671e+01 8.456090800401627749e-01 9.264690334216038048e-01
3.929033839521925131e+01 3.988493916281888119e+01 4.075750373199993959e+01 8.022557222407507016e-01 8.570795426430067865e-01
3.977917679255367744e+01 4.084042516904008124e+01 4.187139917060658689e+01 8.665359978475225544e-01 9.377228813084215187e-01
4.082275590459120451e+01 4.168380148377177363e+01 4.239868858376419780e+01 9.088873960816979958e-01 9.762852425925708788e-01
4.049260840704570796e+01 4.101651528392436319e+01 4.146345558758410021e+01 8.744903312530345474e-01 9.406746522242724895e-01
4.081925258181632898e+01 4.169971871372448646e+01 4.296761275891972787e+01 9.101571817863997049e-01 9.794019752119976774e-01
3.901935390414165283e+01 4.024437367477759153e+01 4.292053783805811662e+01 8.369271007664158546e-01 9.330501224759234491e-01
3.976969943408035135e+01 4.053419331135474124e+01 4.256287807166020798e+01 8.506786672734858445e-01 9.319814463814798389e-01
3.932899468210678151e+01 4.025024137998001095e+01 4.113613971385508705e+01 8.295375054429687811e-01 8.941904628499514063e-01
3.965173007004651851e+01 4.086701906466363710e+01 4.205139035852194240e+01 8.694840963970904557e-01 9.446063391158349143e-01
4.011311386111690069e+01 4.084946571213264832e+01 4.159023739137896314e+01 8.654107677239717411e-01 9.319446885870427133e-01
4.084300459492792612e+01 4.217777503110825421e+01 4.272893824342749980e+01 9.296157179422240846e-01 9.905989511217182519e-01
3.934795549264400449e+01 4.148917272007948753e+01 4.294629746198808107e+01 9.040358961553911499e-01 9.800132829767658205e-01
3.990921085207906316e+01 4.037378224914766633e+01 4.111440728563746205e+01 8.354899436153691017e-01 8.960337419533652703e-01
4.005023511482678344e+01 4.093297717845967298e+01 4.227006785763129670e+01 8.720115718382883685e-01 9.451952925643022363e-01
4.087155982247757890e+01 4.173539956811426066e+01 4.239102874027306456e+01 9.111244607705749621e-01 9.778851051557859719e-01
3.981453764340172086e+01 4.064950368054284979e+01 4.279117179113980285e+01 8.583673251326748854e-01 9.429696927762029057e-01
3.922292421804142748e+01 4.012479265375024795e+01 4.242237865168043953e+01 8.258581827264785957e-01 9.092828075524319598e-01
4.062479595917282893e+01 4.152186556255358596e+01 4.257762824091167886e+01 9.022552247268864622e-01 9.730759489373789206e-01
3.961610723913427989e+01 4.057754053114590675e+01 4.217870509998949302e+01 8.518442527987202251e-01 9.260573234189114489e-01
3.990331835159879859e+01 4.118165200309390883e+01 4.206629783696299540e+01 8.849982400332317978e-01 9.555534267929060022e-01
3.946939611475550436e+01 4.174633183803327086e+01 4.294785545308840113e+01 9.156612094758949105e-01 9.873605745941721468e-01
3.976322249805065923e+01 4.095131541015585697e+01 4.231125231151145982e+01 8.736790933497515788e-01 9.482373930463426914e-01
3.918818646723541832e+01 4.055760292594642635e+01 4.293652815534967715e+01 8.553858492516740464e-01 9.460630302729235996e-01
3.922420240863450402e+01 4.033995706528607172e+01 4.268652297953327945e+01 8.408701783853637091e-01 9.286683390747973998e-01
4.038952535381694986e+01 4.178743728507078004e+01 4.288393575024613114e+01 9.149207733005161325e-01 9.839166572455507742e-01
4.122304276488308261e+01 4.190143894091436039e+01 4.228720088646535658e+01 9.176848353146577209e-01 9.814102490853120475e-01
4.132669864776009661e+01 4.191924270349509385e+01 4.288510463787233107e+01 9.188696168139557363e-01 9.836911676982232899e-01
3.905741024190090371e+01 4.038352230593570624e+01 4.211739024504159090e+01 8.404511583967204658e-01 9.151024067021122921e-01
3.941043675099135868e+01 4.091275335584777650e+01 4.261346117936680145e+01 8.726294268977070612e-01 9.509591205313590034e-01
3.986717771935308008e+01 4.105632602599018810e+01 4.284545729099365019e+01 8.806296280698020507e-01 9.602202632093912449e-01
3.989774412117307634e+01 4.137724648261693972e+01 4.274823754992187474e+01 8.966180577785308747e-01 9.712899801815879641e-01
3.926914360086902889e+01 4.127475749248021231e+01 4.254242692098386414e+01 8.926665834479350359e-01 9.686564624051652306e-01
3.981619981994203528e+01 4.121178526644369100e+01 4.213556472926810414e+01 8.868651690366322615e-01 9.579683692254093996e-01
4.095226815051974967e+01 4.157481833920321890e+01 4.180060904761576523e+01 9.030630137285177161e-01 9.690690585842137716e-01
3.992508957994061802e+01 4.139837808218327808e+01 4.258168673461065623e+01 8.975816185166757277e-01 9.716089648895639419e-01
3.918948643979450708e+01 4.098527893471415950e+01 4.267861757848524462e+01 8.798103034451433269e-01 9.636299642348244987e-01
4.072331030586316558e+01 4.144666693092919729e+01 4.262414065662613893e+01 8.980689019190454259e-01 9.685092606678528115e-01
3.951061787044719864e+01 4.049079203138952465e+01 4.115639814366723215e+01 8.438042590648671126e-01 9.073091875422948371e-01
3.971148755550863996e+01 4.073969497937115136e+01 4.210419200258046146e+01 8.609258276788467334e-01 9.333163395885842872e-01
3.981396497268181633e+01 4.106106184108803347e+01 4.234702307935087617e+01 8.794909994883323145e-01 9.533743472467048896e-01
3.900928185892264821e+01 4.095492728678956951e+01 4.255644029018586139e+01 8.765337227922643804e-01 9.562966754397014268e-01
3.929087697699873161e+01 4.058915801886882235e+01 4.255322744575961025e+01 8.543111066312106816e-01 9.352603580934112371e-01
4.006467644258536609e+01 4.160376182822955826e+01 4.283055178708467992e+01 9.083127554321989150e-01 9.823579540202407312e-01
4.006365353079241487e+01 4.135989834649402752e+01 4.240055885407750935e+01 8.951969519916700424e-01 9.684707833150421052e-01
3.942809614931297801e+01 4.142153365385978958e+01 4.297716187342719252e+01 9.002748682663601620e-01 9.767068985802452863e-01
3.934666097753017766e+01 4.036206299352225102e+01 4.120903061505550369e+01 8.359221976783712815e-01 8.992020763442423181e-01
3.986029038234715216e+01 4.081560927546911444e+01 4.174573618434922651e+01 8.645184196562655243e-01 9.339304132130830105e-01
4.047933663677972049e+01 4.118677518676699378e+01 4.190108222661366710e+01 8.843311052686985141e-01 9.528824393189512243e-01
4.001418390103845013e+01 4.141874179431508196e+01 4.292930466324038719e+01 8.986930184738008975e-01 9.737484689023760964e-01
3.975705591522816462e+01 4.089700577271530335e+01 4.246037431370808690e+01 8.716407820603575551e-01 9.492024673744200447e-01
3.986067858420206278e+01 4.130120369199910613e+01 4.246568651843394804e+01 8.923105009292977563e-01 9.658103167948959289e-01
3.975424958733012204e+01 4.018042422567707916e+01 4.120124847036446880e+01 8.230525983804635182e-01 8.828862983998111424e-01
3.969335676511285271e+01 4.071267522629214142e+01 4.143627181240510993e+01 8.576349264956555363e-01 9.236193561715002609e-01
3.991686204267012528e+01 4.061450005900226756e+01 4.107891092745062878e+01 8.507677656296167568e-01 9.135034188269683941e-01
3.904849690432329368e+01 4.104956677996844405e+01 4.241943558913390433e+01 8.817602128232675529e-01 9.607910082221130521e-01
4.034001125751957062e+01 4.187163919207877427e+01 4.264313670698341241e+01 9.180283710474479442e-01 9.845091829605114864e-01
